,x,y,z,uuid,label
1065,-0.853728,-0.019764,-0.520343,A7BD65FD-769D-4B15-AEAF-11E6EA97577C,flat-even
1066,-0.911699,-0.053083,-0.407416,B547253A-659A-45A2-8858-31402701531C,flat-even
1067,-0.798508,-0.024141,-0.601501,C359F4E6-B9EE-4ACD-81B6-C0583BA5511C,flat-even
1068,-0.69936,-0.055551,-0.712607,DA91A70C-93D3-4BBF-BA7B-A3F2C6C5E27C,flat-even
1069,-0.867659,-0.02316,-0.496619,1E031857-6481-47BA-BC06-5DBA4EF31A51,flat-even
1070,-0.864928,-0.006664,-0.501852,4BC5A413-6009-4BB4-8135-73F438616AA0,flat-even
1071,-0.857581,-0.010717,-0.514237,4DCA6C7C-9848-4E8F-A26D-9D5F2A94894E,flat-even
1072,-0.706929,-0.023093,-0.706907,6567FAA7-6C8C-4D7D-9450-AB72C1B5E515,flat-even
1073,-0.802286,0.037801,-0.595742,6B6A9BFB-68C2-4F0A-97B8-1F7CE8D7B4AF,flat-even
1074,-0.900242,-0.001689,-0.435386,D090F86D-E1B9-43A7-9DDF-0BEBD451475A,flat-even
1075,-0.890115,-0.036356,-0.454284,D2998A22-E8B8-432C-96DC-7CE4485D2C80,flat-even
1076,-0.917458,-0.013248,-0.397611,FE3AF17F-5021-4D16-9110-E53C99C42C6E,flat-even
1077,-0.912878,-0.004319,-0.408209,27AB6D3E-F526-477B-822C-80B9A0627DEC,flat-even
1078,-0.901114,-0.017932,-0.433212,6A366F31-6756-44D7-8ECA-A90D62B3843B,flat-even
1079,-0.909851,-0.010586,-0.414801,70380435-6027-4CF6-B94D-7C11DF9DDBC3,flat-even
1080,-0.78251,0.039623,-0.621376,B05C671F-9221-4302-B930-31742AA00069,flat-even
1081,-0.667782,-0.053396,-0.742439,DCE64C57-C3C4-495F-9051-8733B246BDEE,flat-even
1082,-0.842272,-0.024795,-0.538481,E5077DE2-2C20-4DBE-A58B-37A7B7DD70B2,flat-even
1083,-0.875519,-0.015323,-0.482941,F13B5E3A-FDB7-40C3-A71F-C75106E14AAA,flat-even
1084,-0.910827,0.011942,-0.412616,2E2461C9-87CD-4239-9A51-0D94FEDCD34D,flat-even
1085,-0.913412,0.007823,-0.406962,2F109D95-3B74-4305-9B5F-8A2BAD61D5EE,flat-even
1086,-0.669722,-0.056585,-0.740453,6E3AAC15-0089-4E73-9223-CE03D9CF212F,flat-even
1087,-0.859037,-0.00888,-0.511837,7F481A03-6153-429D-8D0C-9237A1793D56,flat-even
1088,-0.909954,-0.041586,-0.412619,83B507C2-657A-4DFD-980A-FD7A11C3C820,flat-even
1089,-0.789655,-0.005349,-0.613528,C3AA8AFB-61FD-4525-8E8A-5011E1771951,flat-even
1090,-0.867999,-0.065655,-0.492207,C759B305-51B4-44B4-A9C9-9E793F083359,flat-even
1091,-0.806799,0.02536,-0.590281,E19994EA-BBCB-48C1-9B6E-B0275046FFFF,flat-even
1092,-0.817298,-0.10986,-0.565645,1C1FB95F-EC2D-4C86-8C1D-89833FDEDBB9,flat-even
1093,-0.892339,-0.014552,-0.451131,3F1CD8FA-90F8-4472-8427-39722C759A3A,flat-even
1094,-0.816889,0.001469,-0.576794,7B59B608-696E-4E53-AA4B-DEA8EA8031D9,flat-even
1095,-0.899021,-0.129396,-0.418352,86A13F7F-0C06-4493-9870-B4DA6830987B,flat-even
1096,-0.859196,-0.006491,-0.511605,A9688616-719C-4607-A47C-63CB8CEA3470,flat-even
1097,-0.682285,-0.009395,-0.731026,A9AF1B49-95F8-4729-974B-0E4E963E4323,flat-even
1098,-0.92966,0.008135,-0.368329,B060CDC9-7CA1-46B1-89B3-09501CD97E74,flat-even
1099,-0.710662,0.000401,-0.703533,C2557ED9-4C56-4B6B-92A1-FD92ECAFDA74,flat-even
1100,-0.879017,0.017499,-0.476469,235FF8F1-1FC0-46E0-950E-6EE469256EA1,flat-even
1101,-0.805002,-0.029486,-0.592539,2BBDDCE1-5253-423D-BED5-338AFB50FC5E,flat-even
1102,-0.883467,-0.011033,-0.468363,40765BCF-2363-415E-A89C-24B2187018A0,flat-even
1103,-0.921963,0.008176,-0.387193,744B27EE-8964-437B-B0A6-B8691017B37C,flat-even
1104,-0.81255,0.033707,-0.581916,ABB891E3-B3A8-4962-A0C0-6D20304D7B82,flat-even
1105,-0.661484,-0.049831,-0.748302,E962843C-FE45-4FB8-AA50-2A91B1496B80,flat-even
1106,-0.779895,-0.063524,-0.622678,EAB6C767-E0FE-46A2-8447-56FF78B44995,flat-even
1107,-0.870139,-0.000989,-0.492805,024303B3-D080-4DF5-8B3E-DCC858C8FF32,flat-even
1108,-0.791848,0.01391,-0.61056,03ABD1E7-39E6-475A-AF6B-C0C415F5044C,flat-even
1109,-0.669871,-0.069419,-0.739225,4425783B-D9F7-4C12-99FD-09AEDFE077A4,flat-even
1110,-0.807726,-0.00849,-0.589497,4444ADCE-2915-4388-82D0-118D0B93B277,flat-even
1111,-0.927574,-0.004118,-0.373617,4EA52D2F-EF09-46EB-A2C3-D0BA955D5D0C,flat-even
1112,-0.911602,0.006371,-0.411025,9EF9E16E-BF55-4F66-AD03-11AF1DCA74FD,flat-even
1113,-0.817863,0.003816,-0.5754,22CF2032-314B-46CF-B440-4D7A230AA17C,flat-even
1114,-0.910742,-8.4e-05,-0.412977,5A0EAE40-7279-4082-862E-87F7A5B31260,flat-even
1115,-0.894295,0.030708,-0.446423,886571D1-BA01-496E-ACB4-DD5577F53145,flat-even
1116,-0.809185,0.011944,-0.587433,8907DA50-5A9D-47C9-81A6-9C0666633A53,flat-even
1117,-0.858443,-0.02799,-0.512144,CAA7AE9D-D57D-4858-B35F-85F3434EC262,flat-even
1118,-0.725834,-0.053622,-0.685777,50CD24C0-CBA2-44B6-B60F-B0AA5F456C3E,flat-even
1119,-0.770245,-0.004831,-0.637729,7F6BFEC0-4849-45FC-93A5-5457DB2BACEA,flat-even
1120,-0.905329,-0.001899,-0.424706,8BD98440-DED3-4241-8B19-9BFC18FC1A61,flat-even
1121,-0.926956,-0.002942,-0.375159,9603306C-BA9B-4835-9D88-D2BDE04F2BCA,flat-even
1122,-0.868445,-0.017493,-0.495477,E5FF8794-0ACF-4764-ABCC-DEBDB670681A,flat-even
1123,-0.85692,-0.040453,-0.513859,06E7F18A-38E1-43FE-9D81-2EDE05A738BC,flat-even
1124,-0.887334,-0.045938,-0.458834,5D21E047-97EF-4037-9BF8-FDC7871D73EB,flat-even
1125,-0.784089,0.030842,-0.619881,797F6C92-3F22-42D5-80F2-F8BADC4D29DA,flat-even
1126,-0.913452,-0.020629,-0.406423,7F53D0A1-3844-4BC7-BECE-9255A4EC995A,flat-even
1127,-0.887821,-0.006701,-0.46014,8E79A790-2034-41A4-8BA7-75CDF2ADA3EF,flat-even
1128,-0.933653,-0.046334,-0.355169,0A5BDDCC-1CF9-455B-8892-3C7F74F4584A,flat-even
1129,-0.854997,0.000601,-0.518632,3CDE5B45-45C2-40E3-84EA-04B19C1B81BB,flat-even
1130,-0.888303,-0.016113,-0.458975,50B10BD5-FC7C-4984-8D49-741E588BB3BD,flat-even
1131,-0.869642,-0.015436,-0.493441,8B7F5CF2-4FEE-44EA-9A8D-9CAF1CE27F79,flat-even
1132,-0.756265,0.064422,-0.651086,EB085FA1-CB4F-4916-8470-411D6B44F5FD,flat-even
1133,-0.769061,-0.020525,-0.638846,0F303493-888B-4C4A-92C5-D9EECCAFB696,flat-even
1134,-0.896926,-0.046766,-0.4397,2407D90E-CFEA-4B8F-A3EA-AD67213244AB,flat-even
1135,-0.902953,-0.010532,-0.42961,29FDF399-C8AC-43A4-A5C9-8A2410D8C788,flat-even
1136,-0.850353,-0.026385,-0.525551,3B9B6851-F584-46AC-9EFF-113E37A4DB12,flat-even
1137,-0.914733,-0.021303,-0.403498,8F381F39-FCBC-4FAE-8B11-7639E9EFC867,flat-even
1138,-0.837136,-0.068626,-0.542673,9F631FCD-1FDB-4BDE-B7B5-D337C9BF1CCD,flat-even
1139,-0.81138,0.020365,-0.584165,A1BC528F-14DD-4DCF-91AD-B94DB57DB00D,flat-even
1140,-0.886746,-0.013409,-0.462063,B0BDA95D-46F9-4DBB-8123-8D8E2789A6B9,flat-even
1141,-0.798141,-0.040423,-0.601114,00C32296-154B-4C76-9C72-5FD8865773E6,flat-even
1142,-0.929268,-0.02649,-0.368456,9C310AC8-46A6-48EE-B663-DFC12976007B,flat-even
1143,-0.891863,-0.02157,-0.45179,A2287ED0-CC30-4AED-BE47-0F82E713F89D,flat-even
1144,-0.821644,-0.012604,-0.569862,D2CD8AF2-BF44-43BB-BB42-FF123D6B2B41,flat-even
1145,-0.935601,-0.024497,-0.352209,233A0312-E494-4DFB-AEEB-BDDA983B09B1,flat-even
1146,-0.810256,0.008604,-0.586013,5471D662-666A-4B3A-9DB4-182E4AEFEAF7,flat-even
1147,-0.819733,0.017129,-0.572489,DCED7DC0-F1DB-4C38-9100-BDEED66BA6D2,flat-even
1148,-0.892617,-0.005135,-0.450788,F59CFA4B-F764-4702-AC45-7BDF2CD4700A,flat-even
1149,-0.872772,-0.067701,-0.48341,07A54AD3-5C21-407E-B277-4F9D7A586B6D,flat-even
1150,-0.937516,-0.021249,-0.347292,0B3EF689-843D-4169-8A95-FF817F51CC70,flat-even
1151,-0.885561,-0.007368,-0.464464,51184C61-ED44-4E9E-A3B3-D58671BD5A40,flat-even
1152,-0.82438,-0.028215,-0.565333,AD963A27-8E4A-4935-BF17-EB67AA2AF672,flat-even
1153,-0.781192,-0.001684,-0.624289,EE9413E0-4C1C-4000-A1C8-7BE56C15DCFA,flat-even
1154,-0.787619,-0.000801,-0.616162,2F195A6A-D846-4C74-A821-A188F899E8D2,flat-even
1155,-0.788319,-0.054662,-0.612834,AFDD4504-1D4C-4400-9CD1-98A8494D01B8,flat-even
1156,-0.888357,-0.025537,-0.458444,C1FE60FA-94B2-4B2D-AEAF-F06F56D4C2CC,flat-even
1157,-0.919716,-0.017615,-0.39219,EEFC6158-EA9B-450F-9950-429B08DDCC3B,flat-even
1158,-0.877725,-0.083419,-0.471847,F2539398-4D90-43F7-BB77-407E97B47FA6,flat-even
1159,-0.827114,0.013222,-0.561878,3F1CFB4B-B08F-4873-A795-035364014418,flat-even
1160,-0.883344,-0.016546,-0.468433,4824E78D-BB2B-49BA-8E93-E613E4D89E0E,flat-even
1161,-0.869651,-0.06435,-0.489454,5E8D7C57-2AB9-45BA-9568-972EA8D147EF,flat-even
1162,-0.880725,-0.081692,-0.46653,6EF6D774-0CF0-4A80-B195-FD0632D5709E,flat-even
1163,-0.848215,-0.022319,-0.529182,733C3038-8D0A-49E8-B1BF-CA9878255961,flat-even
1164,-0.549752,0.016448,-0.835166,B11C857C-4E0B-4376-ADCD-411F03CE4CB4,flat-even
1165,-0.402391,-0.040058,-0.914591,006D9777-6FA5-49BB-B1F2-998C69A9EBD5,flat-even
1166,-0.888682,-0.027116,-0.457721,0B7D100F-DEA5-4A40-85F3-0840DC433547,flat-even
1167,-0.92825,-0.018997,-0.371471,1A0FB800-E0B8-4293-A7F4-917E3EF88228,flat-even
1168,-0.898837,0.010032,-0.438169,9505074D-468C-49BE-BF9B-DF25F6D33493,flat-even
1169,-0.826553,-0.076677,-0.557612,A90276EE-EA41-42C5-82E6-744402F675AE,flat-even
1170,-0.836951,0.014577,-0.547084,B9376498-8A4C-447F-8C80-75DB639766F5,flat-even
1171,-0.801602,0.034723,-0.596849,ED997A30-28F5-49E6-9818-FB1B55BE77E0,flat-even
1172,-0.795559,0.038018,-0.604682,17AF638A-BC60-443C-8FA2-D26152F63049,flat-even
1173,-0.880723,-0.041277,-0.47183,370D7F51-5F3B-4B67-8246-4D94FA4C1953,flat-even
1174,-0.881561,0.00885,-0.471987,67D746E2-2E7F-4DD1-99F7-791C84F68EA7,flat-even
1175,-0.486927,0.048763,-0.87208,680F12AB-D6AA-48EC-9BC6-281820AF435D,flat-even
1176,-0.905302,-0.015137,-0.424499,796F1E20-D40D-4E55-8E86-517A3AFD17B8,flat-even
1177,-0.838028,-0.027326,-0.544943,A06EF967-320D-4458-B761-7125CF916DAC,flat-even
1178,-0.802716,-0.061544,-0.593177,E2E47556-3E02-4146-8237-3ECDCE65221C,flat-even
1179,-0.503263,0.031384,-0.863563,116D2407-B70E-48A1-A7CC-3737666E6914,flat-even
1180,-0.827255,-0.024918,-0.561273,26EC39F3-3D08-45A0-8AB5-4E978084C4D6,flat-even
1181,-0.850197,-0.065536,-0.522369,3E44B47C-6F05-4ECF-9E76-1F45EAC0F395,flat-even
1182,-0.898989,-0.038098,-0.436311,9EF2FF68-F07E-4358-AE6D-6B06B3BFB1CE,flat-even
1183,-0.89223,-0.013684,-0.451374,BA894AF8-7DB8-4521-AB80-A43591F6F0E5,flat-even
1184,-0.905251,0.000538,-0.424876,D5C06605-1449-47E3-BA86-5309FBC3F8EF,flat-even
1185,-0.797176,0.013367,-0.603599,E481A060-4E70-4D10-95C8-DE5F9B43F449,flat-even
1186,-0.797235,0.012219,-0.603546,0151855C-341A-4B5F-86C5-2C7D18FD80AA,flat-even
1187,-0.860489,-0.05323,-0.506681,0F909DB6-7C87-4EC2-BB4B-2882C21697B4,flat-even
1188,-0.869493,-0.099827,-0.483753,340A5744-96DE-45E6-9AAC-BE365D384473,flat-even
1189,-0.886897,-0.053631,-0.458843,69CAB9F1-60BD-4963-A002-7E4ED755FD36,flat-even
1190,-0.558792,-0.049966,-0.827801,6C44DFC0-485B-4855-BC09-11C003481996,flat-even
1191,-0.895129,0.031266,-0.44471,8301FA71-3888-4926-B784-37EEE5CB6DF1,flat-even
1192,-0.866061,-0.01104,-0.499816,FF62EA27-6FF4-4857-A07A-B46FD86AE70E,flat-even
1193,-0.65946,-0.023105,-0.751385,2549141A-1802-4B47-9143-66256B76E356,flat-even
1194,-0.790992,-0.022428,-0.611416,64AA4FB6-9BCA-4CCE-9147-69775A153D8E,flat-even
1195,-0.82973,-0.103329,-0.548517,71647EC9-3E1A-4F5E-BFA7-3C13E3E65B03,flat-even
1196,-0.857363,-0.026918,-0.514009,9EDEBCA4-2CD0-44F6-AB7D-8621357C2771,flat-even
1197,-0.912252,-0.002247,-0.409624,AD7A0B48-BDAD-4AE4-B0DC-3BF0D3EC8563,flat-even
1198,-0.692204,-0.055112,-0.719594,ADFD41B6-AF5D-4369-801F-93C47742C5D4,flat-even
1199,-0.895104,0.045987,-0.443479,B0E597F9-FB8C-4C17-855E-8ED120ABAACF,flat-even
1200,-0.846535,-0.061713,-0.528745,D49C4271-C75C-4437-B4C5-1401DF0F3809,flat-even
1201,-0.890085,-0.007672,-0.45573,0DE932F8-0924-45F3-B4DE-C439A3DAC421,flat-even
1202,-0.693829,0.005019,-0.720122,2165C1BD-78BB-4E2B-B40A-979EA6A0C709,flat-even
1203,-0.797261,0.033171,-0.602722,220E7628-68C3-49F0-817F-270133A20149,flat-even
1204,-0.704504,0.006015,-0.709674,374DF2B5-CC66-4152-961D-4B402DFAFF1F,flat-even
1205,-0.879562,-0.064293,-0.47142,4F7748BF-5BA3-4DC7-9247-D098D63EF6DE,flat-even
1206,-0.881695,0.00736,-0.471762,52CD2A06-2887-4894-ACC2-0412CB1E9930,flat-even
1207,-0.852659,-0.042452,-0.520741,DC6F30BB-6E97-4392-8A1C-DF7964759322,flat-even
1208,-0.869446,-0.060447,-0.490317,E596C9A7-46A1-4E5E-AB21-5FCEA436370F,flat-even
1209,-0.689687,0.009932,-0.724039,18959B9F-51F1-418A-9115-70A67D7814D4,flat-even
1210,-0.873086,0.002942,-0.487558,2BEFCD12-E896-4F7C-9CFD-ECCA8F27D553,flat-even
1211,-0.804139,-0.043866,-0.592821,3D122207-5339-41CC-B995-4BEA09F42441,flat-even
1212,-0.822525,-0.003606,-0.568717,45C9260D-1FD7-4260-B588-9532EC639EB5,flat-even
1213,-0.912678,0.009194,-0.408577,498DB387-D96B-467A-A92D-0905A5D7634D,flat-even
1214,-0.819569,-0.031823,-0.572095,66F345E4-12D6-494E-A804-CC507B465F51,flat-even
1215,-0.892685,-0.089013,-0.441803,B00D6C75-682A-4788-B63D-B67A686CB350,flat-even
1216,-0.795956,-0.001508,-0.605353,1061E8EE-E4FD-48AE-870F-F40D8DE91FF1,flat-even
1217,-0.885813,0.017066,-0.463729,2184EFFC-5CCF-40CA-AD64-35057A201D76,flat-even
1218,-0.883715,-0.081055,-0.460953,2F1EA8A2-93E3-48F4-8B5B-BFDB50D6E1DD,flat-even
1219,-0.671844,-0.00908,-0.740637,3729A298-1A57-4C6D-A4C3-6E1541585BF9,flat-even
1220,-0.888214,-0.078216,-0.452722,5AF01A4C-A666-4729-AAD4-7F956ED9A3FC,flat-even
1221,-0.784053,0.075785,-0.61605,BD5041CA-A4F0-49CB-B995-63B65F97161E,flat-even
1222,-0.836073,-0.052572,-0.546094,F5CFFD05-5024-4242-B5C0-62C2AC8DD2B4,flat-even
1223,-0.875268,-0.010556,-0.483523,1FDDB4ED-4A81-4125-936A-A2B1A56635BE,flat-even
1224,-0.663897,-0.001238,-0.747823,2491038A-51B5-4458-9767-B3117C464E34,flat-even
1225,-0.908913,-0.03881,-0.415175,33DD618C-28A2-4FC8-A1C8-284E7ABACCC5,flat-even
1226,-0.839404,0.016231,-0.543265,38A54A1E-1597-4A71-A0FD-6DC227768CAD,flat-even
1227,-0.806641,-0.087963,-0.584459,84FF8A92-9BF9-4091-B769-60BF2C93C7F6,flat-even
1228,-0.820742,0.056712,-0.568478,A0079175-7F11-4875-BCF1-D83930887024,flat-even
1229,-0.883575,0.019283,-0.467892,D5F6A427-3B60-4563-95C0-C3973553EAC1,flat-even
1230,-0.892834,-0.054398,-0.44709,04F33D18-4120-46AF-920A-0038694D583A,flat-even
1231,-0.865041,-0.002141,-0.501697,19629177-5AAB-4E05-BA33-AD91E9B488A5,flat-even
1232,-0.833418,0.033907,-0.551603,5BD6C560-0123-4666-AEEA-51432AC2FA11,flat-even
1233,-0.821122,0.011961,-0.570628,61751457-E4A7-4A73-BF12-FF079B309D28,flat-even
1234,-0.59804,-0.008728,-0.801419,724EDE82-B3CE-435C-98BD-47D2AF3AF241,flat-even
1235,-0.88967,-0.010011,-0.456495,A32BDC76-C9D8-44F1-A636-0F54D1087F5F,flat-even
1236,-0.823674,-0.071578,-0.562527,B151E67B-01CE-42E5-9C59-61B4991B7C6B,flat-even
1237,-0.613635,-0.008092,-0.789549,0685F65D-B4BF-4986-91D2-9BA63155C2EA,flat-even
1238,-0.897331,-0.08656,-0.432787,415B4F6B-8A04-4AFE-91D2-6A1A21379E99,flat-even
1239,-0.834257,-0.000338,-0.551376,9808A992-3163-45CE-9ABB-0B233C3D1FE1,flat-even
1240,-0.903455,-0.046087,-0.426199,B1E731D8-5480-4E52-B308-C870B88184FE,flat-even
1241,-0.895359,0.000492,-0.445344,BC7032C8-A670-4F59-8B62-CB7ED033D2C4,flat-even
1242,-0.795087,0.048286,-0.60457,D85E7C06-6E62-48F9-AB49-BDBDE4241853,flat-even
1243,-0.866692,-0.006074,-0.498807,F2F2BEF1-6BEC-41A1-BDE0-F38C7840AD51,flat-even
1244,-0.816939,0.031909,-0.575841,1376767A-5BD7-4E50-BBA4-2480D83CD7BE,flat-even
1245,-0.881248,-0.025573,-0.471961,6314705E-264B-48E1-A3DD-901A71438F1C,flat-even
1246,-0.912959,0.006088,-0.408005,663B0F47-7AF1-4335-A4F0-A7A6B56A22A3,flat-even
1247,-0.676144,-0.030241,-0.736149,6A3E4D5F-62D2-4101-AA3F-AEA72D643AC1,flat-even
1248,-0.873687,-0.076444,-0.480445,A5E72412-5C47-4E8F-89AF-2C9ECF845CD4,flat-even
1249,-0.900911,0.001124,-0.434002,AF716536-C2C8-4023-8F37-1D29F78B7A13,flat-even
1250,-0.799526,-0.004707,-0.600614,AFF6D294-90CF-47D5-AC68-69A85805124A,flat-even
1251,-0.825186,-0.007944,-0.564805,259930E9-3C49-4D5B-AD47-2BD27A9012EC,flat-even
1252,-0.899472,0.014207,-0.436747,4F48BF94-922B-4532-A344-5DDA4CE0A3C1,flat-even
1253,-0.646051,-0.053486,-0.761418,6F6393C6-3CD7-4264-8572-3D373F6B9EA5,flat-even
1254,-0.783019,-0.003125,-0.621989,7C595400-8673-43F7-9989-627D6266CC48,flat-even
1255,-0.853671,-0.032339,-0.519807,82C4F803-D0D8-495E-8D1E-9C221091F80C,flat-even
1256,-0.835394,0.037027,-0.548404,A0E0A90E-7FDA-4A87-9000-AF890D2092BC,flat-even
1257,-0.816778,-0.010881,-0.576849,A8A1A93A-FD70-4BAE-852F-4BEBFB679082,flat-even
1258,-0.661627,-0.01903,-0.749592,545006E9-246E-41D7-9E70-F841607AFA60,flat-even
1259,-0.815062,-0.004519,-0.579356,5F11FCC0-E59E-4258-AB9B-75A3740880FD,flat-even
1260,-0.774156,0.038999,-0.631793,6272AD1E-340F-4D58-8EB7-D0F5755DEC71,flat-even
1261,-0.810349,-0.048781,-0.583914,D0EBD9AB-3454-4D7B-AFCF-A0CBC4DAD998,flat-even
1262,-0.838422,0.011922,-0.544892,D65CCC74-643C-47E2-AD22-C6D8F65B7881,flat-even
1263,-0.919577,0.004558,-0.392883,DA1D506C-325F-4D62-BCF9-68EB79B8D355,flat-even
1264,-0.904389,-0.008105,-0.426632,DD990254-C37D-48F6-9334-F54CA99C8122,flat-even
1265,-0.87366,-0.10582,-0.47489,1845D91C-E9A2-4A4E-84B9-B82CB31200C5,flat-even
1266,-0.883516,-0.009619,-0.468303,68CE685B-4D08-4B56-A616-A7F5E8F3DB91,flat-even
1267,-0.822712,-0.000277,-0.568459,69BB2FFC-46DB-4048-96E0-204681480E08,flat-even
1268,-0.773954,0.024199,-0.632779,6AE2D326-68E5-48A9-A42B-3E31648E6CE2,flat-even
1269,-0.839933,0.033949,-0.541628,A59703C5-D075-49D5-8913-04205326F005,flat-even
1270,-0.869045,-0.02764,-0.49396,A757CE50-ADF5-4D87-A421-23499FF23454,flat-even
1271,-0.671629,-0.017186,-0.740688,FE9AD544-732C-41B9-B22F-D218D1B7518A,flat-even
1272,-0.892077,-0.016971,-0.451564,04D354E2-76B0-477D-BFC3-43AAD91C8426,flat-even
1273,-0.876895,-0.03953,-0.479053,219AF904-E255-49AE-9B96-D7447D1810EE,flat-even
1274,-0.817391,0.033795,-0.575092,39B30544-2EE4-4D80-910C-B03BA1B3161D,flat-even
1275,-0.868098,-0.013489,-0.49621,8F663E83-8CD7-4965-A19D-F548EBF31B22,flat-even
1276,-0.861887,-0.10291,-0.496548,E01A5A95-F389-46B2-A4C6-7419BFAECF41,flat-even
1277,-0.758352,0.012354,-0.651729,E729C4D6-EDAF-409F-97F7-C7E1936A0786,flat-even
1278,-0.650453,-0.023644,-0.759178,F816A46B-2555-4572-91AA-919A8AAD11C8,flat-even
1279,-0.842689,-0.086531,-0.531401,028C1219-F87F-478B-AD6B-468921C1A344,flat-even
1280,-0.843957,-0.01848,-0.536092,1BA028CC-4B42-415E-B55A-9180ABBD6556,flat-even
1281,-0.82281,-0.022328,-0.567877,3818909D-70B2-4C13-B1E3-4A07E9FD8F2C,flat-even
1282,-0.740561,0.031123,-0.671268,4BFE96B1-8A4A-42F2-B2A2-C40456392525,flat-even
1283,-0.9058,-0.020338,-0.423217,6B235707-0A7E-49F0-B8E6-615225BC5CC8,flat-even
1284,-0.869463,-0.055639,-0.490855,970F772B-E812-4227-8771-578AF3A27C63,flat-even
1285,-0.631945,-0.029186,-0.774464,D124ACE6-1AF2-4D92-B76C-7B62FEA71C07,flat-even
1286,-0.54501,0.002796,-0.838425,0BEFC108-3C95-487B-92BF-2DAD6E9562F2,flat-even
1287,-0.739998,-0.045012,-0.671101,18EF35C6-AA2E-4C9F-ACFA-C342AC9BA047,flat-even
1288,-0.879662,-0.039082,-0.473991,249A2F59-15BD-4DBC-8B0C-34E651DEB4A4,flat-even
1289,-0.897701,-0.00754,-0.44054,45D37EC1-6B9B-4BFC-B11C-6F86F19B7BA0,flat-even
1290,-0.820272,0.010311,-0.57188,968F2BC2-B3B5-4D6F-94BC-144CEBD24127,flat-even
1291,-0.93136,-0.025368,-0.363214,E808BD05-0E85-4614-B22A-7D75B79D5A9A,flat-even
1292,-0.815692,-0.019271,-0.578166,EF094397-756E-427C-BB0C-B6401BB9CC7E,flat-even
1293,-0.55669,-0.042307,-0.829642,0A6FD735-FF3F-406D-90DE-18138115B7E8,flat-even
1294,-0.829202,-0.019253,-0.558618,221771C8-EA10-478B-9EB1-743EB4D42A49,flat-even
1295,-0.884334,-0.032143,-0.465747,4E5A1D6D-0A91-4859-9CC4-C0AB1D010ACB,flat-even
1296,-0.771717,0.060225,-0.633108,654413A1-03CA-4175-9EF2-826C3D490BF2,flat-even
1297,-0.86857,-0.030518,-0.494625,71B1FB05-3B56-45E6-9304-84113293709A,flat-even
1298,-0.887814,-0.012064,-0.460044,7C78F78E-AB82-4241-BCAD-4D9B85D24D01,flat-even
1299,-0.918148,-0.056339,-0.392213,E284922F-BB07-4360-BEAD-656733132808,flat-even
1300,-0.919287,-0.052787,-0.390033,001F6880-13C0-4DA3-A418-DA17BBD29865,flat-even
1301,-0.766318,-0.014617,-0.642295,3ECAFC85-1C79-42E9-9D05-288B3AC9D89F,flat-even
1302,-0.7957,-0.05611,-0.603087,81A72C75-BA08-4F44-A69C-51730A83C863,flat-even
1303,-0.876489,-0.050262,-0.478791,B1C04F5D-6355-462C-BA8C-5C82365ABE74,flat-even
1304,-0.822358,0.030125,-0.568173,BF13F992-8882-478E-B0CE-056F26C7EFE4,flat-even
1305,-0.48906,-0.067228,-0.869655,DE3DAA5F-97A2-41BD-A9A2-466EA53F0327,flat-even
1306,-0.873927,-0.030636,-0.485091,ED645916-D215-4646-A87B-4FD662995765,flat-even
1307,-0.751766,0.071401,-0.655553,0F886D4D-09EE-419E-B1E9-4195936E84D0,flat-even
1308,-0.907586,-0.072973,-0.413477,23F96EA5-1910-4B95-926A-3B89B98A9F9A,flat-even
1309,-0.806244,0.010009,-0.591498,3BA9D49E-D2B1-4A30-A968-5A56A7115B02,flat-even
1310,-0.814779,-0.034943,-0.578717,45DDCD5F-FA1E-4F2D-9566-52ADAC2E399B,flat-even
1311,-0.773003,-0.015946,-0.634202,62B97700-1142-42A9-9A58-1D0ADA9D6DC7,flat-even
1312,-0.868652,-0.037502,-0.494001,69B96265-BD22-4CF0-B183-DADB4B4EDE55,flat-even
1313,-0.871657,-0.077438,-0.483961,6AB9977A-8BB6-4864-A5B4-5DD91B3F0C3D,flat-even
1314,-0.830762,0.000284,-0.556628,0F42D1D9-7456-4CDF-8EB6-86AAEDC4F80D,flat-even
1315,-0.932274,-0.084746,-0.351686,2B67BC18-25CD-49CE-B3C4-A0424EDECEA0,flat-even
1316,-0.88446,-0.03108,-0.46558,3FDBBC2D-92CF-45A6-B3B3-8A73C88412E3,flat-even
1317,-0.833927,-0.009652,-0.55179,7FDEF5D3-70A2-45F3-92D6-2B833D26A8AA,flat-even
1318,-0.882059,-0.004755,-0.471114,C5BD584E-D56B-44ED-AA95-6A4BC10DE5C8,flat-even
1319,-0.749162,-0.018673,-0.662123,C8D71154-9072-422D-AD3B-E67A4D1B005B,flat-even
1320,-0.729028,-0.026144,-0.683985,E11D5B11-3A1E-4E8C-AA89-31D8651AF5EC,flat-even
1321,-0.715952,-0.029817,-0.697513,3073542E-3028-4EF3-A6D2-899E984159BF,flat-even
1322,-0.923967,-0.06889,-0.376218,3F9EF119-1E90-407C-A77A-D3F30C3429E6,flat-even
1323,-0.820097,-0.066847,-0.568306,66861D24-8242-4FA0-934E-8A3EB58F65E8,flat-even
1324,-0.873919,-0.032853,-0.484961,77B815D8-AA79-4511-B175-A7984D507174,flat-even
